Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4cluDES4hQEUhmXj6TXkSo,4AK6F7OLvEQ5QYCBNiQWHq,What Makes You Beautiful,Up All Night,One Direction,5/25/2012,199986,85,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-01-28T13:39:27Z,"boy band,pop,post-teen pop,talent show",0.726,0.787,4,-2.494,1,0.0737,0.009,0,0.0596,0.888,124.99,4
0HMjXBAZmSYOTTi33WpMso,4AK6F7OLvEQ5QYCBNiQWHq,History,Made In The A.M. (Deluxe Edition),One Direction,11/13/2015,187426,75,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-01-28T13:39:35Z,"boy band,pop,post-teen pop,talent show",0.655,0.699,11,-4.421,1,0.0493,0.0352,0,0.064,0.802,86.704,4
5PjdY0CKGZdEuoNab3yDmX,"2tIP7SsRs7vjIcLrU85W8J,1uNFoZAHBGtllmzznpCI3s",STAY (with Justin Bieber),F*CK LOVE 3: OVER YOU,"The Kid LAROI,Justin Bieber",7/23/2021,141805,26,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-01-28T13:39:44Z,"australian hip hop,canadian pop,pop",0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,4
4umIPjkehX1r7uhmGvXiSV,"1uNFoZAHBGtllmzznpCI3s,0VRj0yCOv2FXJNP47XQnx5",Intentions (feat. Quavo),Changes,"Justin Bieber,Quavo",2/14/2020,212866,76,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-01-28T13:39:51Z,"canadian pop,pop,atl hip hop,melodic rap,rap,trap",0.806,0.546,9,-6.637,1,0.0575,0.3,0,0.102,0.874,147.986,4
4B0JvthVoAAuygILe3n4Bs,1uNFoZAHBGtllmzznpCI3s,What Do You Mean?,Purpose (Deluxe),Justin Bieber,11/13/2015,205680,80,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-01-28T13:39:56Z,"canadian pop,pop",0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,4
6xsGllAEwkmF4SSDwdpmMt,"738wLrAtLtCtFOLvQBXOXp,1uNFoZAHBGtllmzznpCI3s,0bdfiayQAKewqEvaU6rXCv",Cold Water,Major Lazer Essentials,"Major Lazer,Justin Bieber,MØ",10/19/2018,185351,59,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-01-28T13:40:05Z,"dance pop,edm,electro house,moombahton,pop,pop dance,canadian pop,danish pop,electropop",0.608,0.798,6,-5.092,0,0.0432,0.0736,0,0.156,0.5,92.946,4
3UGIZ8qcrMTwzLbx6Kttqt,1uNFoZAHBGtllmzznpCI3s,Boyfriend,Believe,Justin Bieber,1/1/2012,171333,76,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-01-28T13:40:09Z,"canadian pop,pop",0.717,0.55,10,-6.019,0,0.0521,0.0358,0.00196,0.126,0.332,96.976,4
3DXncPQOG4VBw3QHh3S817,"0QHgL1lAIqAw0HtD7YldmP,1uNFoZAHBGtllmzznpCI3s,0VRj0yCOv2FXJNP47XQnx5,1anyVhU62p31KFi8MEzkbf,55Aa2cqylxrFIXC767Z865",I'm the One,Grateful,"DJ Khaled,Justin Bieber,Quavo,Chance the Rapper,Lil Wayne",6/22/2017,288600,73,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-01-28T13:40:16Z,"hip hop,miami hip hop,pop rap,rap,canadian pop,pop,atl hip hop,melodic rap,trap,chicago rap,conscious hip hop,new orleans rap",0.609,0.668,7,-4.284,1,0.0367,0.0552,0,0.167,0.811,80.924,4
1EsTfiu26JucTyc5npjJU4,"1uNFoZAHBGtllmzznpCI3s,46MWeeHNVMYRIIofQBEX98",Love You Different (feat. BEAM),Justice,"Justin Bieber,BEAM",3/19/2021,186695,49,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-01-28T13:40:30Z,"canadian pop,pop,trap soul",0.756,0.59,8,-6.665,1,0.0589,0.068,0.00000145,0.159,0.382,127.143,4
3QGsuHI8jO1Rx4JWLUh9jd,7n2wHs1TKAczGzO7Dd2rGr,Treat You Better,Illuminate,Shawn Mendes,4/20/2017,187973,87,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-01-28T13:40:55Z,"canadian pop,pop,viral pop",0.444,0.819,10,-4.078,0,0.341,0.106,0,0.107,0.747,82.695,4
4LRPiXqCikLlN15c3yImP7,6KImCVD70vtIoJWnq6nGn3,As It Was,As It Was,Harry Styles,3/31/2022,167303,87,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:53:21Z,pop,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4
5HCyWlXZPP0y6Gqq8TgA20,"2tIP7SsRs7vjIcLrU85W8J,1uNFoZAHBGtllmzznpCI3s",STAY (with Justin Bieber),STAY (with Justin Bieber),"The Kid LAROI,Justin Bieber",7/9/2021,141805,86,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:53:26Z,"australian hip hop,canadian pop,pop",0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,4
1IHWl5LamUGEuP4ozKQSXZ,4q3ewBCX7sLwd24euuV69X,Tití Me Preguntó,Un Verano Sin Ti,Bad Bunny,5/6/2022,243716,87,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:53:55Z,"reggaeton,trap latino,urbano latino",0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672,4
7MXVkk9YMctZqd1Srtv4MB,"1Xyo4u8uXC1ZmMpatF05PJ,4tZwfgrHOc3mvqYlEYSvVi",Starboy,Starboy,"The Weeknd,Daft Punk",11/25/2016,230453,92,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:54:28Z,"canadian contemporary r&b,canadian pop,pop,electro,filter house,rock",0.679,0.587,7,-7.015,1,0.276,0.141,0.00000635,0.137,0.486,186.003,4
5GXAXm5YOmYT0kL5jHvYBt,"1Xyo4u8uXC1ZmMpatF05PJ,4tZwfgrHOc3mvqYlEYSvVi",I Feel It Coming,Starboy,"The Weeknd,Daft Punk",11/24/2016,269186,76,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:54:32Z,"canadian contemporary r&b,canadian pop,pop,electro,filter house,rock",0.773,0.819,0,-5.946,0,0.118,0.426,0,0.0679,0.585,92.99,4
5J4ZkQpzMUFojo1CtAZYpn,"66CXWjxzNUsdJxJ2JdwvnR,1Xyo4u8uXC1ZmMpatF05PJ",Love Me Harder,My Everything (Deluxe),"Ariana Grande,The Weeknd",8/25/2014,236133,80,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:54:37Z,"pop,canadian contemporary r&b,canadian pop",0.472,0.714,1,-4.389,0,0.0334,0.00937,0,0.0764,0.24,98.992,4
1cQ3LIkZE68pMSnPhZWXLu,1Xyo4u8uXC1ZmMpatF05PJ,Earned It (Fifty Shades Of Grey),The Highlights,The Weeknd,2/5/2021,277724,77,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:54:40Z,"canadian contemporary r&b,canadian pop,pop",0.658,0.282,2,-8.282,0,0.0353,0.433,0,0.0741,0.39,119.757,3
7eotU4ozCzpln3uI1mBQcP,0cGUm45nv7Z6M6qdXYQGTX,Gangsta,Indie Soul,Kehlani,5/14/2021,177320,55,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:54:45Z,"pop,r&b,rap",0.483,0.359,10,-11.571,0,0.0442,0.102,0,0.32,0.129,121.61,4
5M5IB1cNzJqbWFEUK4a1MD,0ZED1XzwlLHW4ZaG4lOT6m,Heaven,Broad Stories,Julia Michaels,6/4/2021,191813,62,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:54:49Z,pop,0.554,0.371,7,-9.104,0,0.0361,0.855,0,0.0838,0.245,199.828,3
09CtPGIpYB4BrO8qb1RGsF,1uNFoZAHBGtllmzznpCI3s,Sorry,Purpose (Deluxe),Justin Bieber,11/13/2015,200786,83,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:54:58Z,"canadian pop,pop",0.654,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.41,99.945,4
1vnnXMrBeEWiRg3YCMCjQq,"4V8Sr092TqfHkfAA5fXXqG,4VMYDCV2IEDYJArk749S6m,1uNFoZAHBGtllmzznpCI3s",Despacito - Remix,VIDA,"Luis Fonsi,Daddy Yankee,Justin Bieber",2/1/2019,230413,72,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:55:03Z,"latin pop,puerto rican pop,latin hip hop,reggaeton,trap latino,urbano latino,canadian pop,pop",0.649,0.798,2,-4.346,1,0.178,0.226,0,0.0711,0.857,177.899,4
7iNIg7XDEaYECfWD5dJ9Va,"1uNFoZAHBGtllmzznpCI3s,1okJ4NC308qbtY9LyHn6DO",Friends (with BloodPop®),Friends (with BloodPop®),"Justin Bieber,BloodPop®",8/17/2017,189466,71,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:55:10Z,"canadian pop,pop,electropop",0.743,0.735,8,-5.337,1,0.0382,0.00389,0,0.304,0.631,104.979,4
3eR23VReFzcdmS7TYCrhCe,"23fqKkggKUBHNkbKtXEls4,0C8ZW7ezQVs4URX5aX7Kqx",It Ain't Me (with Selena Gomez),It Ain't Me (with Selena Gomez),"Kygo,Selena Gomez",2/16/2017,220780,80,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:55:13Z,"edm,pop,pop dance,tropical house,post-teen pop",0.64,0.533,0,-6.596,1,0.0706,0.119,0,0.0864,0.515,99.968,4
72jbDTw1piOOj770jWNeaG,69GGBxA162lTqCwzJG5jLp,Paris,Memories...Do Not Open,The Chainsmokers,4/7/2017,221506,76,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:55:23Z,"electropop,pop",0.653,0.658,2,-6.428,1,0.0304,0.0215,0.00000166,0.0939,0.219,99.99,4
6huNf4dutXRjJyGn7f5BPS,"1Xyo4u8uXC1ZmMpatF05PJ,2YZyLoL8N0Wb9xBt1NhZWg",Pray For Me,The Highlights,"The Weeknd,Kendrick Lamar",2/5/2021,211420,80,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:55:27Z,"canadian contemporary r&b,canadian pop,pop,conscious hip hop,hip hop,rap,west coast rap",0.732,0.678,2,-4.977,1,0.0886,0.0867,0.0000241,0.112,0.196,100.626,4
0wwPcA6wtMf6HUMpIRdeP7,3TVXtAsR1Inumwj472S9r4,Hotline Bling,Views,Drake,5/6/2016,267066,80,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:55:31Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,4
5FRCYQCnVQaxGdbOyjMwGy,"5ZsFI1h6hIdQRw2ti0hz81,1mOUOvOOaoTF2b3kDjrety",LIKE I WOULD - The White Panda Remix,LIKE I WOULD (The White Panda Remix),"ZAYN,White Panda",5/13/2016,198073,37,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:55:36Z,"pop,uk pop,mashup",0.631,0.773,10,-4.623,0,0.0405,0.358,0,0.108,0.603,121.836,4
2LBqCSwhJGcFQeTHMVGwy3,1Xyo4u8uXC1ZmMpatF05PJ,Die For You,Starboy,The Weeknd,11/24/2016,260253,89,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:55:40Z,"canadian contemporary r&b,canadian pop,pop",0.586,0.525,1,-7.163,0,0.0615,0.111,0,0.134,0.508,133.629,4
7al2umgR86au9ri0VazVD9,"7n2wHs1TKAczGzO7Dd2rGr,3pcGjcfEW3YD2Hfk6tDR5S",Treat You Better - Ashworth Remix,Treat You Better (Ashworth Remix),"Shawn Mendes,Ashworth",8/16/2016,232666,57,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:55:49Z,"canadian pop,pop,viral pop,la pop",0.699,0.62,1,-6.737,1,0.0642,0.186,0,0.0852,0.613,92.98,4
5UoMSGagNyn3igQjs8JIcn,"2wUjUUtkb5lvLKcGKsKqsR,5fiYAV2DWASxAUKDq7Gbe9",Scars To Your Beautiful - Luca Schreiner Remix,Scars To Your Beautiful (Remixes),"Alessia Cara,Luca Schreiner",10/21/2016,262666,37,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:55:54Z,"canadian contemporary r&b,canadian pop,pop,german dance",0.786,0.872,9,-4.67,0,0.188,0.0378,0.00000132,0.0267,0.676,118.03,4
44ONERBHALxftQNWq6dmyd,"66CXWjxzNUsdJxJ2JdwvnR,0hCNtLu0JehylgoiP8L4Gh",Side To Side,Dangerous Woman,"Ariana Grande,Nicki Minaj",4/1/2016,226160,78,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:55:59Z,"pop,hip pop,queens hip hop,rap",0.65,0.736,6,-5.84,0,0.229,0.0513,0,0.235,0.612,159.174,4
0azC730Exh71aQlOt9Zj3y,"7CajNmpbOovFoOoasH2HaY,5pKCCKE2ajJHZ9KAiaK11H",This Is What You Came For,This Is What You Came For,"Calvin Harris,Rihanna",4/29/2016,222160,84,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:56:03Z,"dance pop,edm,electro house,house,pop,progressive house,uk dance,barbadian pop,urban contemporary",0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,4
3Te3gG6MPEDNqLGzWrjKC3,1Xyo4u8uXC1ZmMpatF05PJ,Nothing Without You,Starboy,The Weeknd,11/24/2016,198653,59,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:56:06Z,"canadian contemporary r&b,canadian pop,pop",0.599,0.635,1,-8.101,1,0.0679,0.064,0,0.0878,0.194,109.919,4
66hayvUbTotekKU3H4ta1f,"1HxJeLhIuegM3KgvPn8sTa,5he5w2lnU9x7JFhnwcekXX,5fMUXHkw8R8eOP2RNVYEZX,1uNFoZAHBGtllmzznpCI3s",Where Are Ü Now (with Justin Bieber),Skrillex and Diplo present Jack Ü,"Jack Ü,Skrillex,Diplo,Justin Bieber",2/24/2015,250285,75,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:56:12Z,"edm,electro house,pop dance,brostep,complextro,electro,moombahton,canadian pop,pop",0.432,0.781,4,-4.038,0,0.0567,0.041,0.00000421,0.0789,0.197,139.432,4
1zWMf9bVyhY5W3ZORbjNWt,5ZsFI1h6hIdQRw2ti0hz81,LIKE I WOULD,Mind Of Mine (Deluxe Edition),ZAYN,3/25/2016,192133,64,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:56:16Z,"pop,uk pop",0.565,0.832,10,-5.732,0,0.114,0.0247,0,0.26,0.233,112.827,4
48qaQk75LoWs5qgsZgbkA5,5ZsFI1h6hIdQRw2ti0hz81,sHe,Mind Of Mine (Deluxe Edition),ZAYN,3/25/2016,189960,54,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:56:20Z,"pop,uk pop",0.555,0.532,8,-7.349,1,0.0765,0.0461,0,0.117,0.668,91.245,4
2vgUijXOTRMnWXDtvgMp2b,1Xyo4u8uXC1ZmMpatF05PJ,Take My Breath,Dawn FM,The Weeknd,1/6/2022,339023,75,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:56:27Z,"canadian contemporary r&b,canadian pop,pop",0.698,0.769,8,-7.154,1,0.0368,0.0128,0.00166,0.238,0.354,121.02,4
6JIC3hbC28JZKZ8AlAqX8h,"3PhoLpVuITZKcymswpck5b,6M2wZ9GZgrQXHCFfjv46we,6n28c9qs9hNGriNa72b26u",Cold Heart - PNAU Remix,The Lockdown Sessions,"Elton John,Dua Lipa,PNAU",10/22/2021,202735,82,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:56:31Z,"glam rock,mellow gold,piano rock,rock,dance pop,pop,uk pop,alternative dance,aussietronica,australian dance,australian electropop",0.795,0.8,1,-6.32,1,0.0309,0.0354,0.0000725,0.0915,0.934,116.032,4
4Dvkj6JhhA12EX05fT7y2e,6KImCVD70vtIoJWnq6nGn3,As It Was,Harry's House,Harry Styles,5/20/2022,167303,92,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:56:42Z,pop,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4
58AGoOGbwsQMhBbH0eFLRR,"7CajNmpbOovFoOoasH2HaY,1Xyo4u8uXC1ZmMpatF05PJ",Over Now (with The Weeknd),Over Now (with The Weeknd),"Calvin Harris,The Weeknd",8/28/2020,210795,70,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:57:01Z,"dance pop,edm,electro house,house,pop,progressive house,uk dance,canadian contemporary r&b,canadian pop",0.612,0.884,4,-4.113,0,0.0454,0.0759,0.00132,0.247,0.679,178.043,4
0PDUDa38GO8lMxLCRc4lL1,5ZsFI1h6hIdQRw2ti0hz81,PILLOWTALK,Mind Of Mine (Deluxe Edition),ZAYN,3/25/2016,202746,79,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:57:18Z,"pop,uk pop",0.584,0.7,11,-4.275,1,0.0456,0.117,0,0.0939,0.438,124.944,4
637bsehtpL2oJruOEL6lZ7,"7qG3b048QCHVRO5Pv1T5lw,5luyt0SUvGkDMY4ILP6Qhl,2cy1zPcrFcXAJTP0APWewL",Bailando - Spanish Version,SEX AND LOVE (Deluxe),"Enrique Iglesias,Descemer Bueno,Gente De Zona",1/1/2014,243413,57,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:57:23Z,"dance pop,latin pop,mexican pop,cubaton,electro latino,latin hip hop",0.723,0.777,7,-3.503,1,0.108,0.0426,0.00000368,0.0451,0.961,91.017,4
0k2GOhqsrxDTAbFFSdNJjT,3Isy6kedDrgPYoTS1dazA9,Temperature,The Trinity,Sean Paul,9/26/2005,218573,83,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:57:27Z,"dance pop,dancehall,pop,pop rap",0.951,0.6,0,-4.675,0,0.0685,0.106,0,0.0712,0.822,125.04,4
3nef5W8jTkXrOKgCu4kmq7,66CXWjxzNUsdJxJ2JdwvnR,Dangerous Woman,Dangerous Woman,Ariana Grande,4/1/2016,235946,80,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:57:30Z,pop,0.662,0.602,4,-5.369,0,0.0401,0.0529,0,0.356,0.29,133.969,3
4w8niZpiMy6qz1mntFA5uM,"540vIaP2JwjQb9dm3aArA4,0C8ZW7ezQVs4URX5aX7Kqx,1i8SpTcr7yvPOmcqrbnVXY,4kYSro6naA4h99UJvo89HB","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake,Selena Gomez,Ozuna,Cardi B",9/28/2018,212500,77,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:57:41Z,"edm,electronic trap,pop,pop dance,post-teen pop,puerto rican pop,reggaeton,trap latino,urbano latino,rap",0.842,0.801,8,-4.167,0,0.228,0.157,0.00000482,0.0642,0.617,95.881,4
5BQHyj5Pb3dUY8W6TSjeTF,4HzKw8XcD0piJmDrrPRCYk,Waves of Blue,Waves of Blue,Majid Jordan,4/9/2021,208746,6,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:58:10Z,canadian contemporary r&b,0.652,0.861,6,-4.863,0,0.0565,0.00743,0.0000225,0.337,0.333,99.983,4
4ipnJyDU3Lq15qBAYNqlqK,"1vyhD5VmyZ7KMfW5gqLgo5,4RSyJzf7ef6Iu2rnLdabNq",Mi Gente,Mi Gente,"J Balvin,Willy William",6/30/2017,189440,71,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-08T13:58:18Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino,pop dance",0.774,0.687,11,-4.818,0,0.0584,0.0179,0.0000117,0.128,0.308,104.959,4
4sDbdBjuYQVdNNB4PiHUPo,7IAFAOtc9kTYNTizhLSWM6,Coastline,Wanderlust,Hollow Coves,3/17/2017,233973,76,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T05:42:50Z,indie folk,0.67,0.496,2,-11.23,1,0.0277,0.627,0.00319,0.0584,0.427,100.17,4
6epn3r7S14KUqlReYr77hA,"1uNFoZAHBGtllmzznpCI3s,3ipn9JLAPI5GUEo4y4jcoi",Baby,My World 2.0,"Justin Bieber,Ludacris",1/1/2010,214240,83,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:04:50Z,"canadian pop,pop,atl hip hop,dance pop,dirty south rap,hip hop,old school atlanta hip hop,pop rap,rap,southern hip hop,trap",0.728,0.859,5,-5.237,0,0.137,0.0401,0,0.111,0.535,65.043,4
0Cy7wt6IlRfBPHXXjmZbcP,0X2BH1fck6amBIoJhDVmmJ,Love Me Like You Do,Fifty Shades Freed (Original Motion Picture Soundtrack),Ellie Goulding,2/9/2018,253520,75,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:04:52Z,"indietronica,metropopolis,pop,uk pop",0.489,0.597,5,-6.633,0,0.0292,0.27,0,0.105,0.324,95.012,4
7BKLCZ1jbUBVqRi2FVlTVw,"69GGBxA162lTqCwzJG5jLp,26VFTg2z8YR0cCuwLzESi2",Closer,Closer,"The Chainsmokers,Halsey",7/29/2016,244960,86,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:04:53Z,"electropop,pop,etherpop,indie poptimism",0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,4
7x5xYW5W42OGPAdHUyyguy,"4TH4BHy0LdBi3dpBW4P2UX,4bYPcJP5jwMhSivRcqie2n",Locked Away (feat. Adam Levine),What Dreams Are Made Of,"R. City,Adam Levine",10/9/2015,227480,80,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:04:55Z,"reggae fusion,virgin islands reggae,deep talent show",0.509,0.671,1,-5.709,1,0.0678,0.304,0,0.0452,0.55,118.413,5
0EcQcdcbQeVJn9fknj44Be,5JZ7CnR6gTvEMKX4g70Amv,I Like Me Better,I met you when I was 18. (the playlist),Lauv,5/31/2018,197436,84,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:04:57Z,pop,0.753,0.505,9,-7.621,1,0.255,0.534,0.00000258,0.104,0.419,91.972,4
5nujrmhLynf4yMoMtj8AQF,"6M2wZ9GZgrQXHCFfjv46we,4r63FhuTkUYltbVAg5TQnk",Levitating (feat. DaBaby),Future Nostalgia,"Dua Lipa,DaBaby",3/27/2020,203064,85,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:04:59Z,"dance pop,pop,uk pop,hip hop,north carolina hip hop,pop rap,rap,trap",0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,4
0KKkJNfGyhkQ5aFogxQAPU,0du5cEVh5yTK9QJze8zA0C,That's What I Like,24K Magic,Bruno Mars,11/17/2016,206693,89,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:05:07Z,"dance pop,pop",0.853,0.56,1,-4.961,1,0.0406,0.013,0,0.0944,0.86,134.066,4
4iJyoBOLtHqaGxP12qzhQI,"1uNFoZAHBGtllmzznpCI3s,20wkVLutqVOYrc0kxFs7rA,4fxd5Ee7UefO4CUXgwJ7IP",Peaches (feat. Daniel Caesar & Giveon),Justice,"Justin Bieber,Daniel Caesar,Giveon",3/19/2021,198081,83,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:05:08Z,"canadian pop,pop,canadian contemporary r&b,r&b",0.677,0.696,0,-6.181,1,0.119,0.321,0,0.42,0.464,90.03,4
3fVnlF4pGqWI9flVENcT28,06HL4z0CvFAxyc27GXpf02,Wildest Dreams,1989,Taylor Swift,1/1/2014,220440,82,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:05:10Z,pop,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,4
0AS63m1wHv9n4VVRizK6Hc,7n2wHs1TKAczGzO7Dd2rGr,Mercy,Illuminate (Deluxe),Shawn Mendes,4/20/2017,208733,82,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:05:12Z,"canadian pop,pop,viral pop",0.555,0.662,11,-4.952,0,0.0827,0.125,0,0.111,0.356,148.128,4
3e7sxremeOE3wTySiOhGiP,"5ZsFI1h6hIdQRw2ti0hz81,5WUlDfRSoLAfcVSX1WnrxN",Dusk Till Dawn (feat. Sia) - Radio Edit,Icarus Falls,"ZAYN,Sia",12/14/2018,239000,80,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:05:13Z,"pop,uk pop,australian dance,australian pop",0.259,0.437,11,-6.589,0,0.0386,0.102,0.00000132,0.106,0.0951,180.042,4
55n9yjI6qqXh5F2mYvUc2y,"5ZsFI1h6hIdQRw2ti0hz81,06HL4z0CvFAxyc27GXpf02",I Don’t Wanna Live Forever (Fifty Shades Darker),reputation Stadium Tour Surprise Song Playlist,"ZAYN,Taylor Swift",11/9/2017,247160,82,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:05:15Z,"pop,uk pop",0.731,0.445,0,-8.418,1,0.0533,0.0586,0.0000196,0.14,0.106,117.97,4
265zv3IDBskSIkvgPOSiGQ,"1Cs0zKBU1kc0i8ypK3B9ai,1uNFoZAHBGtllmzznpCI3s",2U (feat. Justin Bieber),7,"David Guetta,Justin Bieber",9/14/2018,194893,61,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:05:17Z,"big room,dance pop,edm,pop,pop dance,canadian pop",0.534,0.613,8,-7.41,0,0.0591,0.234,0,0.227,0.528,144.878,4
4tCtwWceOPWzenK2HAIJSb,"1l8Fu6IkuTP0U5QetQJ5Xt,7c0XG5cIJTrrAgEC3ULPiq",Work from Home (feat. Ty Dolla $ign),7/27 (Deluxe),"Fifth Harmony,Ty Dolla $ign",5/27/2016,214480,78,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:05:19Z,"girl group,pop,talent show,hip hop,pop rap,r&b,southern hip hop,trap,trap soul",0.803,0.585,8,-5.861,1,0.0432,0.103,0.00000394,0.0644,0.593,105.017,4
7ef4DlsgrMEH11cDZd32M6,"7CajNmpbOovFoOoasH2HaY,6M2wZ9GZgrQXHCFfjv46we",One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),"Calvin Harris,Dua Lipa",4/6/2018,214846,87,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:05:25Z,"dance pop,edm,electro house,house,pop,progressive house,uk dance,uk pop",0.791,0.862,9,-3.24,0,0.11,0.037,0.0000219,0.0814,0.592,123.994,4
7qiZfU4dY1lWllzX7mPBI3,6eUKZXaKkcviH0Ku9w2n3V,Shape of You,÷ (Deluxe),Ed Sheeran,3/3/2017,233712,88,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-02-10T06:05:26Z,"pop,singer-songwriter pop,uk pop",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,4
